;5%_tcs+hoho_cluster-101_pos;5%_tcs+hoho_cluster-101_neg;50%_tcs+hoho_cluster-101_pos;50%_tcs+hoho_cluster-101_neg;95%_tcs+hoho_cluster-101_pos;95%_tcs+hoho_cluster-101_neg;5%_hoho_cluster-201_pos;5%_hoho_cluster-201_neg;50%_hoho_cluster-201_pos;50%_hoho_cluster-201_neg;95%_hoho_cluster-201_pos;95%_hoho_cluster-201_neg;5%_hoho_cluster-301_pos;5%_hoho_cluster-301_neg;50%_hoho_cluster-301_pos;50%_hoho_cluster-301_neg;95%_hoho_cluster-301_pos;95%_hoho_cluster-301_neg;5%_tcs_cluster-401_pos;5%_tcs_cluster-401_neg;50%_tcs_cluster-401_pos;50%_tcs_cluster-401_neg;95%_tcs_cluster-401_pos;95%_tcs_cluster-401_neg;5%_ind_cluster-601_pos;5%_ind_cluster-601_neg;50%_ind_cluster-601_pos;50%_ind_cluster-601_neg;95%_ind_cluster-601_pos;95%_ind_cluster-601_neg;5%_ind_cluster-701_pos;5%_ind_cluster-701_neg;50%_ind_cluster-701_pos;50%_ind_cluster-701_neg;95%_ind_cluster-701_pos;95%_ind_cluster-701_neg;5%_ind_cluster-801_pos;5%_ind_cluster-801_neg;50%_ind_cluster-801_pos;50%_ind_cluster-801_neg;95%_ind_cluster-801_pos;95%_ind_cluster-801_neg
2012-08-09 11:00:00;0,0062;0,1475;0,0105;0,0918;0,3461;0,3595;0,25;0,0;0,25;0,0;0,25;0,0;0,8;0,503;0,8017;0,5207;0,8417;0,5132;0,7457;0,326;0,859;0,3187;0,9259;0,1154;1,0;0;1,0;0;1,0;0;0,8788;0,7259;0,902;0,793;0,8747;0,8202;0,7843;0,9821;0,9228;0,6427;0,9988;0,6874
2012-08-09 12:00:00;0,0062;0,1473;0,0115;0,0904;0,428;0,3314;0,25;0,0;0,25;0,0;0,25;0,0;0,8141;0,4675;0,8154;0,5216;0,83;0,5124;0,7383;0,3352;0,8534;0,3254;0,9227;0,1172;1,0;0;1,0;0;1,0;0;0,8788;0,7259;0,902;0,793;0,8747;0,8202;0,7843;0,9821;0,9228;0,6427;0,9988;0,6874
2012-08-09 13:00:00;0,0062;0,1472;0,0134;0,0897;0,5732;0,3155;0,25;0,0;0,25;0,0;0,25;0,0;0,8188;0,4556;0,8189;0,4307;0,9175;0,4494;0,7531;0,3167;0,8647;0,312;0,9291;0,1136;1,0;0;1,0;0;1,0;0;0,8911;0,6858;0,9143;0,7379;0,8949;0,7608;0,7843;0,9821;0,9228;0,6427;0,9988;0,6874
2012-08-09 14:00:00;0,0062;0,147;0,0146;0,0881;0,6653;0,2838;0,25;0,0;0,25;0,0;0,25;0,0;0,8612;0,3491;0,8608;0,3973;0,8942;0,4101;0,7457;0,326;0,859;0,3187;0,9259;0,1154;1,0;0;1,0;0;1,0;0;0,8911;0,6858;0,9143;0,7379;0,8949;0,7608;0,7843;0,9821;0,9228;0,6427;0,9988;0,6874
2012-08-09 15:00:00;0,0062;0,1466;0,0175;0,086;0,8925;0,2398;0,25;0,0;0,25;0,0;0,25;0,0;0,8282;0,432;0,8283;0,5445;0,783;0,54;0,7383;0,3352;0,8534;0,3254;0,9227;0,1172;1,0;0;1,0;0;1,0;0;0,8911;0,6858;0,9143;0,7379;0,8949;0,7608;0,7843;0,9821;0,9228;0,6427;0,9988;0,6874
2012-08-09 16:00:00;0,0062;0,1463;0,0176;0,0842;0,8955;0,2046;0,25;0,0;0,25;0,0;0,25;0,0;0,7859;0,5385;0,7861;0,6513;0,712;0,6438;0,7309;0,3445;0,8477;0,3322;0,9195;0,119;1,0;0;1,0;0;1,0;0;0,8788;0,7259;0,902;0,793;0,8747;0,8202;0,7843;0,9821;0,9228;0,6434;0,996;0,6877
2012-08-09 17:00:00;0,0062;0,1464;0,0173;0,0846;0,8771;0,211;0,25;0,0;0,25;0,0;0,25;0,0;0,8094;0,4793;0,8101;0,6008;0,7482;0,5872;0,7626;0,3087;0,886;0,2765;0,9054;0,2401;1,0;0;1,0;0;1,0;0;0,8843;0,7081;0,9074;0,7685;0,8837;0,7938;0,7843;0,9821;0,9228;0,6434;0,9946;0,6877
2012-08-09 18:00:00;0,0062;0,1466;0,0139;0,0857;0,6111;0,2342;0,25;0,0;0,25;0,0;0,25;0,0;0,9176;0,2071;0,9162;0,4106;0,871;0,4104;0,6914;0,3455;0,7775;0,314;0,8295;0,3943;1,0;0;1,0;0;1,0;0;0,9048;0,6413;0,928;0,6767;0,9173;0,6947;0,7766;1,0;0,834;0,7085;0,8964;0,7493
2012-08-09 19:00:00;0,0062;0,1468;0,0116;0,087;0,4321;0,2617;0,25;0,0;0,25;0,0;0,25;0,0;1,0;0,0;1,0;0,1868;0,9717;0,1756;0,8176;0,2896;0,8439;0,2677;0,8262;0,5194;1,0;0;1,0;0;1,0;0;0,9184;0,5968;0,9417;0,6154;0,9397;0,6287;0,7766;1,0;0,834;0,7085;0,8949;0,7493
2012-08-09 20:00:00;0,0062;0,1471;0,01;0,0891;0,3093;0,3039;0,25;0,0;0,25;0,0;0,25;0,0;0,9953;0,0118;0,9951;0,3071;0,8704;0,2791;0,8618;0,3262;0,8127;0,3587;0,7324;0,8433;1,0;0;1,0;0;1,0;0;0,9253;0,5745;0,9485;0,5848;0,9509;0,5957;0,7766;1,0;0,834;0,7083;0,8921;0,7492
2012-08-09 21:00:00;0,0062;0,1463;0,006;0,0842;0,0023;0,2046;0,25;0,0;0,25;0,0;0,25;0,0;0,9576;0,1065;0,9543;0,3656;0,727;0,3174;0,8618;0,3262;0,8127;0,3587;0,7324;0,8433;1,0;0;1,0;0;1,0;0;0,9253;0,5745;0,9485;0,5848;0,9509;0,5957;0,7766;1,0;0,834;0,7082;0,8907;0,7491
2012-08-09 22:00:00;0,2075;0,0;0,2014;0,0;0,0777;0,0;0,2445;0,0;0,2445;0,0;0,2445;0,0;0,88;0,3018;0,8769;0,533;0,6443;0,484;0,9361;0,2335;0,8693;0,2916;0,7646;0,8252;1,0;0;1,0;0;1,0;0;0,9253;0,5745;0,9485;0,5848;0,9509;0,5957;0,9961;0,8901;0,9556;0,6683;0,9403;0,6892
2012-08-09 23:00:00;0,2075;0,0;0,2014;0,0;0,0777;0,0;0,1501;0,0;0,1501;0,0;0,1501;0,0;0,7718;0,574;0,769;0,5671;0,5105;0,5516;0,9361;0,2335;0,8693;0,2916;0,7646;0,8252;1,0;0;1,0;0;1,0;0;0,9253;0,5745;0,9485;0,5848;0,9509;0,5957;0,9961;0,8901;0,9556;0,6683;0,9403;0,6892
2012-08-10 00:00:00;0,2075;0,0;0,2014;0,0;0,0777;0,0;0,0832;0,0;0,0832;0,0;0,0832;0,0;0,7012;0,7515;0,6987;0,665;0,4638;0,6583;0,9361;0,2335;0,8693;0,2916;0,7646;0,8252;1,0;0;1,0;0;1,0;0;0,9253;0,5745;0,9485;0,5848;0,9509;0,5957;0,9961;0,8901;0,9556;0,6683;0,9403;0,6892
2012-08-10 01:00:00;0,2075;0,0;0,2014;0,0;0,0777;0,0;0,0832;0,0;0,0832;0,0;0,0832;0,0;0,6353;0,9172;0,633;0,7521;0,4223;0,7544;0,9361;0,2335;0,8693;0,2916;0,7646;0,8252;1,0;0;1,0;0;1,0;0;0,9253;0,5745;0,9485;0,5848;0,9509;0,5957;0,9961;0,8901;0,9556;0,6683;0,9403;0,6892
2012-08-10 02:00:00;0,2075;0,0;0,2014;0,0;0,0777;0,0;0,0832;0,0;0,0832;0,0;0,0832;0,0;0,6118;0,9763;0,6096;0,7867;0,4058;0,7916;0,9361;0,2335;0,8693;0,2916;0,7646;0,8252;1,0;0;1,0;0;1,0;0;0,9253;0,5745;0,9485;0,5848;0,9509;0,5957;0,9961;0,8901;0,9556;0,6683;0,9403;0,6892
2012-08-10 03:00:00;0,2075;0,0;0,2014;0,0;0,0777;0,0;0,0832;0,0;0,0832;0,0;0,0832;0,0;0,6024;1,0;0,6002;0,7993;0,3997;0,8055;0,9361;0,2335;0,8693;0,2916;0,7646;0,8252;1,0;0;1,0;0;1,0;0;0,9253;0,5745;0,9485;0,5848;0,9509;0,5957;0,9961;0,8901;0,9556;0,6685;0,9417;0,6893
2012-08-10 04:00:00;0,2075;0,0;0,2014;0,0;0,0777;0,0;0,1057;0,0;0,1057;0,0;0,1057;0,0;0,6212;0,9527;0,619;0,7674;0,4152;0,7722;0,9361;0,2335;0,8693;0,2916;0,7646;0,8252;1,0;0;1,0;0;1,0;0;0,9253;0,5745;0,9485;0,5848;0,9509;0,5957;0,9961;0,8901;0,9556;0,6685;0,9417;0,6893
2012-08-10 05:00:00;0,2075;0,0;0,2014;0,0;0,0777;0,0;0,1501;0,0;0,1501;0,0;0,1501;0,0;0,6259;0,9408;0,6237;0,7412;0,4286;0,7489;0,9412;0,2331;0,8772;0,2842;0,84;0,5341;1,0;0;1,0;0;1,0;0;0,9253;0,5745;0,9485;0,5848;0,9509;0,5957;0,9961;0,8901;0,9556;0,6685;0,9417;0,6893
2012-08-10 06:00:00;0,0062;0,1463;0,006;0,0842;0,0023;0,2046;0,2473;0,0;0,2473;0,0;0,2473;0,0;0,6776;0,8107;0,6759;0,9653;0,534;0,9701;1,0;0,2146;0,9784;0,2565;0,9472;0,2379;1,0;0;1,0;0;1,0;0;0,9184;0,5968;0,9417;0,6154;0,9397;0,6287;0,7843;0,9821;0,9228;0,6432;0,989;0,6876
2012-08-10 07:00:00;0,0062;0,1463;0,006;0,0842;0,0023;0,2046;0,25;0,0;0,25;0,0;0,25;0,0;0,7671;0,5858;0,7673;0,7031;0,695;0,6934;0,9458;0,1875;1,0;0,1759;1,0;0,0613;1,0;0;1,0;0;1,0;0;0,9048;0,6413;0,928;0,6767;0,9173;0,6947;0,7843;0,9821;0,9228;0,6434;0,9904;0,6877
2012-08-10 08:00:00;0,0062;0,1463;0,006;0,0842;0,0023;0,2046;0,25;0,0;0,25;0,0;0,25;0,0;0,7812;0,5503;0,7826;0,593;0,7759;0,5835;0,8097;0,2529;0,9239;0,2326;0,9624;0,0836;1,0;0;1,0;0;1,0;0;0,8911;0,6858;0,9143;0,7379;0,8949;0,7608;0,7843;0,9821;0,9228;0,6434;0,9918;0,6877
2012-08-10 09:00:00;0,0062;0,1463;0,006;0,0842;0,0023;0,2046;0,25;0,0;0,25;0,0;0,25;0,0;0,7906;0,5266;0,7925;0,5395;0,8334;0,5296;0,7606;0,3074;0,8704;0,3053;0,9323;0,1117;1,0;0;1,0;0;1,0;0;0,8843;0,7081;0,9074;0,7685;0,8837;0,7938;0,7843;0,9821;0,9228;0,6434;0,9932;0,6877
2012-08-10 10:00:00;0,0062;0,1463;0,006;0,0842;0,0023;0,2046;0,25;0,0;0,25;0,0;0,25;0,0;0,8047;0,4911;0,8072;0,4212;0,9062;0,4193;0,7531;0,3167;0,8647;0,312;0,9291;0,1136;1,0;0;1,0;0;1,0;0;0,8788;0,7259;0,902;0,793;0,8747;0,8202;0,7843;0,9821;0,9228;0,6434;0,996;0,6877
2012-08-10 11:00:00;0,0062;0,1472;0,0094;0,0899;0,2602;0,3208;0,25;0,0;0,25;0,0;0,25;0,0;0,8;0,503;0,8017;0,5207;0,8417;0,5132;0,7457;0,326;0,859;0,3187;0,9259;0,1154;1,0;0;1,0;0;1,0;0;0,8788;0,7259;0,902;0,793;0,8747;0,8202;0,7843;0,9821;0,9228;0,6427;0,9988;0,6874
2012-08-10 12:00:00;0,0062;0,1471;0,0102;0,0889;0,3216;0,2997;0,25;0,0;0,25;0,0;0,25;0,0;0,8141;0,4675;0,8154;0,5216;0,83;0,5124;0,7383;0,3352;0,8534;0,3254;0,9227;0,1172;1,0;0;1,0;0;1,0;0;0,8788;0,7259;0,902;0,793;0,8747;0,8202;0,7843;0,9821;0,9228;0,6427;0,9988;0,6874
2012-08-10 13:00:00;0,0062;0,1471;0,0126;0,0891;0,5098;0,3032;0,25;0,0;0,25;0,0;0,25;0,0;0,8188;0,4556;0,8189;0,4307;0,9175;0,4494;0,7531;0,3167;0,8647;0,312;0,9291;0,1136;1,0;0;1,0;0;1,0;0;0,8911;0,6858;0,9143;0,7379;0,8949;0,7608;0,7843;0,9821;0,9228;0,6427;0,9988;0,6874
2012-08-10 14:00:00;0,0062;0,1469;0,0136;0,0877;0,5917;0,275;0,25;0,0;0,25;0,0;0,25;0,0;0,8612;0,3491;0,8608;0,3973;0,8942;0,4101;0,7457;0,326;0,859;0,3187;0,9259;0,1154;1,0;0;1,0;0;1,0;0;0,8911;0,6858;0,9143;0,7379;0,8949;0,7608;0,7843;0,9821;0,9228;0,6427;0,9988;0,6874
2012-08-10 15:00:00;0,0062;0,1465;0,0141;0,0854;0,6254;0,2293;0,25;0,0;0,25;0,0;0,25;0,0;0,8282;0,432;0,8283;0,5445;0,783;0,54;0,7383;0,3352;0,8534;0,3254;0,9227;0,1172;1,0;0;1,0;0;1,0;0;0,8911;0,6858;0,9143;0,7379;0,8949;0,7608;0,7843;0,9821;0,9228;0,6427;0,9988;0,6874
2012-08-10 16:00:00;0,0062;0,1463;0,0163;0,0842;0,7963;0,2046;0,25;0,0;0,25;0,0;0,25;0,0;0,7859;0,5385;0,7861;0,6513;0,712;0,6438;0,7309;0,3445;0,8477;0,3322;0,9195;0,119;1,0;0;1,0;0;1,0;0;0,8788;0,7259;0,902;0,793;0,8747;0,8202;0,7843;0,9821;0,9228;0,6434;0,996;0,6877
2012-08-10 17:00:00;0,0062;0,1464;0,0148;0,0845;0,6827;0,2096;0,25;0,0;0,25;0,0;0,25;0,0;0,8094;0,4793;0,8101;0,6008;0,7482;0,5872;0,7626;0,3087;0,886;0,2765;0,9054;0,2401;1,0;0;1,0;0;1,0;0;0,8843;0,7081;0,9074;0,7685;0,8837;0,7938;0,7843;0,9821;0,9228;0,6434;0,9946;0,6877
2012-08-10 18:00:00;0,0062;0,1466;0,0139;0,0857;0,6111;0,2342;0,25;0,0;0,25;0,0;0,25;0,0;0,9176;0,2071;0,9162;0,4106;0,871;0,4104;0,6914;0,3455;0,7775;0,314;0,8295;0,3943;1,0;0;1,0;0;1,0;0;0,9048;0,6413;0,928;0,6767;0,9173;0,6947;0,7766;1,0;0,834;0,7085;0,8964;0,7493
2012-08-10 19:00:00;0,0062;0,1463;0,006;0,0842;0,0023;0,2046;0,25;0,0;0,25;0,0;0,25;0,0;1,0;0,0;1,0;0,1868;0,9717;0,1756;0,8176;0,2896;0,8439;0,2677;0,8262;0,5194;1,0;0;1,0;0;1,0;0;0,9184;0,5968;0,9417;0,6154;0,9397;0,6287;0,7766;1,0;0,834;0,7085;0,8949;0,7493
2012-08-10 20:00:00;0,0062;0,1463;0,006;0,0842;0,0023;0,2046;0,25;0,0;0,25;0,0;0,25;0,0;0,9953;0,0118;0,9951;0,3071;0,8704;0,2791;0,8618;0,3262;0,8127;0,3587;0,7324;0,8433;1,0;0;1,0;0;1,0;0;0,9253;0,5745;0,9485;0,5848;0,9509;0,5957;0,7766;1,0;0,834;0,7083;0,8921;0,7492
2012-08-10 21:00:00;0,0062;0,1463;0,006;0,0842;0,0023;0,2046;0,25;0,0;0,25;0,0;0,25;0,0;0,9576;0,1065;0,9543;0,3656;0,727;0,3174;0,8618;0,3262;0,8127;0,3587;0,7324;0,8433;1,0;0;1,0;0;1,0;0;0,9253;0,5745;0,9485;0,5848;0,9509;0,5957;0,7766;1,0;0,834;0,7082;0,8907;0,7491
2012-08-10 22:00:00;0,2075;0,0;0,2014;0,0;0,0777;0,0;0,2445;0,0;0,2445;0,0;0,2445;0,0;0,88;0,3018;0,8769;0,533;0,6443;0,484;0,9361;0,2335;0,8693;0,2916;0,7646;0,8252;1,0;0;1,0;0;1,0;0;0,9253;0,5745;0,9485;0,5848;0,9509;0,5957;0,9961;0,8901;0,9556;0,6683;0,9403;0,6892
2012-08-10 23:00:00;0,2075;0,0;0,2014;0,0;0,0777;0,0;0,1501;0,0;0,1501;0,0;0,1501;0,0;0,7718;0,574;0,769;0,5671;0,5105;0,5516;0,9361;0,2335;0,8693;0,2916;0,7646;0,8252;1,0;0;1,0;0;1,0;0;0,9253;0,5745;0,9485;0,5848;0,9509;0,5957;0,9961;0,8901;0,9556;0,6683;0,9403;0,6892
2012-08-11 00:00:00;0,2075;0,0;0,2014;0,0;0,0777;0,0;0,0832;0,0;0,0832;0,0;0,0832;0,0;0,7012;0,7515;0,6987;0,6664;0,463;0,6595;0,7202;0,4449;0,6161;0,4939;0,4974;0,5999;1,0;0;1,0;0;1,0;0;0,9031;0,8054;0,9326;0,7464;0,9375;0,6989;0,993;0,9437;0,9201;0,8638;0,9015;0,874
2012-08-11 01:00:00;0,2075;0,0;0,2014;0,0;0,0777;0,0;0,0832;0,0;0,0832;0,0;0,0832;0,0;0,6353;0,9172;0,633;0,755;0,4208;0,7568;0,7202;0,4449;0,6161;0,4939;0,4974;0,5999;1,0;0;1,0;0;1,0;0;0,9031;0,8054;0,9326;0,7464;0,9375;0,6989;0,993;0,9437;0,9201;0,8638;0,9015;0,874
2012-08-11 02:00:00;0,2075;0,0;0,2014;0,0;0,0777;0,0;0,0832;0,0;0,0832;0,0;0,0832;0,0;0,6118;0,9763;0,6096;0,7867;0,4058;0,7916;0,7202;0,4449;0,6161;0,4939;0,4974;0,5999;1,0;0;1,0;0;1,0;0;0,9031;0,8054;0,9326;0,7464;0,9375;0,6989;0,993;0,9437;0,9201;0,8638;0,9015;0,874
2012-08-11 03:00:00;0,2075;0,0;0,2014;0,0;0,0777;0,0;0,0832;0,0;0,0832;0,0;0,0832;0,0;0,6024;1,0;0,6002;0,7993;0,3997;0,8055;0,7202;0,4449;0,6161;0,4939;0,4974;0,5999;1,0;0;1,0;0;1,0;0;0,9031;0,8054;0,9326;0,7464;0,9375;0,6989;0,993;0,9437;0,9201;0,8641;0,9027;0,8741
2012-08-11 04:00:00;0,2075;0,0;0,2014;0,0;0,0777;0,0;0,1057;0,0;0,1057;0,0;0,1057;0,0;0,6212;0,9527;0,619;0,7674;0,4152;0,7722;0,7202;0,4449;0,6161;0,4939;0,4974;0,5999;1,0;0;1,0;0;1,0;0;0,9031;0,8054;0,9326;0,7464;0,9375;0,6989;0,993;0,9437;0,9201;0,8641;0,9027;0,8741
2012-08-11 05:00:00;0,2075;0,0;0,2014;0,0;0,0777;0,0;0,1501;0,0;0,1501;0,0;0,1501;0,0;0,6259;0,9408;0,6237;0,7412;0,4286;0,7489;0,7233;0,4446;0,6208;0,4895;0,5426;0,4252;1,0;0;1,0;0;1,0;0;0,9031;0,8054;0,9326;0,7464;0,9375;0,6989;0,993;0,9437;0,9201;0,8641;0,9027;0,8741
2012-08-11 06:00:00;0,0062;0,1463;0,006;0,0842;0,0023;0,2046;0,2473;0,0;0,2473;0,0;0,2473;0,0;0,6776;0,8107;0,6756;0,8433;0,4837;0,8728;0,7506;0,3856;0,6702;0,4244;0,6027;0,2354;1,0;0;1,0;0;1,0;0;0,9031;0,8054;0,9326;0,7464;0,9375;0,6989;1,0;0,9151;1,0;0,7601;0,9911;0,7757
2012-08-11 07:00:00;0,0062;0,1463;0,006;0,0842;0,0023;0,2046;0,25;0,0;0,25;0,0;0,25;0,0;0,7671;0,5858;0,765;0,684;0,563;0,7043;0,6954;0,3586;0,6902;0,3453;0,6405;0,1172;1,0;0;1,0;0;1,0;0;0,9031;0,8054;0,9326;0,7464;0,9375;0,6989;1,0;0,9151;1,0;0,7604;0,9924;0,7759
2012-08-11 08:00:00;0,0062;0,1463;0,006;0,0842;0,0023;0,2046;0,25;0,0;0,25;0,0;0,25;0,0;0,7812;0,5503;0,7821;0,6613;0,7291;0,6455;0,5592;0,4239;0,6142;0,4019;0,6029;0,1395;1,0;0;1,0;0;1,0;0;0,9031;0,8054;0,9326;0,7464;0,9375;0,6989;1,0;0,9151;1,0;0,7604;0,9937;0,7759
2012-08-11 09:00:00;0,0062;0,1463;0,006;0,0842;0,0023;0,2046;0,25;0,0;0,25;0,0;0,25;0,0;0,7906;0,5266;0,7928;0,5648;0,785;0,5468;0,5101;0,4785;0,5606;0,4747;0,5728;0,1676;1,0;0;1,0;0;1,0;0;0,9031;0,8054;0,9326;0,7464;0,9375;0,6989;1,0;0,9151;1,0;0,7604;0,9949;0,7759
2012-08-11 10:00:00;0,0062;0,1474;0,0086;0,0909;0,1988;0,3419;0,25;0,0;0,25;0,0;0,25;0,0;0,8047;0,4911;0,8072;0,5174;0,7915;0,4989;0,5027;0,4877;0,5549;0,4814;0,5696;0,1694;1,0;0;1,0;0;1,0;0;0,9031;0,8054;0,9326;0,7464;0,9375;0,6989;1,0;0,9151;1,0;0,7604;0,9975;0,7759
2012-08-11 11:00:00;0,0062;0,1474;0,0099;0,0909;0,3031;0,3402;0,25;0,0;0,25;0,0;0,25;0,0;0,8;0,503;0,8018;0,4914;0,8388;0,4872;0,4953;0,497;0,5493;0,4881;0,5664;0,1712;1,0;0;1,0;0;1,0;0;0,9031;0,8054;0,9326;0,7464;0,9375;0,6989;1,0;0,9151;1,0;0,7594;1,0;0,7754
2012-08-11 12:00:00;0,0062;0,1472;0,0108;0,0897;0,3748;0,3155;0,25;0,0;0,25;0,0;0,25;0,0;0,8141;0,4675;0,8166;0,3923;0,9484;0,3919;0,4878;0,5063;0,5436;0,4948;0,5631;0,173;1,0;0;1,0;0;1,0;0;0,9031;0,8054;0,9326;0,7464;0,9375;0,6989;1,0;0,9151;1,0;0,7594;1,0;0,7754
2012-08-11 13:00:00;0,0062;0,1471;0,0126;0,0891;0,5098;0,3032;0,25;0,0;0,25;0,0;0,25;0,0;0,8188;0,4556;0,8199;0,4259;0,9057;0,4336;0,5027;0,4877;0,5549;0,4814;0,5696;0,1694;1,0;0;1,0;0;1,0;0;0,9031;0,8054;0,9326;0,7464;0,9375;0,6989;1,0;0,9151;1,0;0,7594;1,0;0,7754
2012-08-11 14:00:00;0,0062;0,147;0,0146;0,0881;0,6653;0,2838;0,25;0,0;0,25;0,0;0,25;0,0;0,8612;0,3491;0,8611;0,4184;0,8657;0,4239;0,4953;0,497;0,5493;0,4881;0,5664;0,1712;1,0;0;1,0;0;1,0;0;0,9031;0,8054;0,9326;0,7464;0,9375;0,6989;1,0;0,9151;1,0;0,7594;1,0;0,7754
2012-08-11 15:00:00;0,0062;0,1466;0,0164;0,0858;0,8035;0,2363;0,25;0,0;0,25;0,0;0,25;0,0;0,8282;0,432;0,8277;0,5462;0,7981;0,5489;0,4878;0,5063;0,5436;0,4948;0,5631;0,173;1,0;0;1,0;0;1,0;0;0,9031;0,8054;0,9326;0,7464;0,9375;0,6989;1,0;0,9151;1,0;0,7594;1,0;0,7754
2012-08-11 16:00:00;0,0062;0,1463;0,0163;0,0842;0,7963;0,2046;0,25;0,0;0,25;0,0;0,25;0,0;0,7859;0,5385;0,7851;0,7146;0,6743;0,7079;0,4804;0,5155;0,5379;0,5015;0,5599;0,1748;1,0;0;1,0;0;1,0;0;0,9031;0,8054;0,9326;0,7464;0,9375;0,6989;1,0;0,9151;1,0;0,7604;0,9975;0,7759
2012-08-11 17:00:00;0,0062;0,1464;0,0161;0,0845;0,7799;0,2103;0,25;0,0;0,25;0,0;0,25;0,0;0,8094;0,4793;0,8085;0,6109;0,7638;0,6135;0,5131;0,4796;0,5778;0,4444;0,561;0,2377;1,0;0;1,0;0;1,0;0;0,9031;0,8054;0,9326;0,7464;0,9375;0,6989;1,0;0,9151;1,0;0,7604;0,9962;0,7759
2012-08-11 18:00:00;0,0062;0,1466;0,015;0,0859;0,6981;0,2384;0,25;0,0;0,25;0,0;0,25;0,0;0,9176;0,2071;0,9161;0,5338;0,7592;0,514;0,4725;0,5571;0,5195;0,5207;0,5171;0,3437;1,0;0;1,0;0;1,0;0;0,9031;0,8054;0,9326;0,7464;0,9375;0,6989;0,993;0,9437;0,9201;0,8646;0,9078;0,8744
2012-08-11 19:00:00;0,0062;0,1463;0,006;0,0842;0,0023;0,2046;0,25;0,0;0,25;0,0;0,25;0,0;1,0;0,0;0,9981;0,3407;0,8916;0,3244;0,5997;0,5011;0,5875;0,4729;0,5288;0,4106;1,0;0;1,0;0;1,0;0;0,9031;0,8054;0,9326;0,7464;0,9375;0,6989;0,993;0,9437;0,9201;0,8646;0,9065;0,8744
2012-08-11 20:00:00;0,0062;0,1463;0,006;0,0842;0,0023;0,2046;0,25;0,0;0,25;0,0;0,25;0,0;0,9953;0,0118;0,9938;0,269;0,9675;0,2631;0,6459;0,5375;0,5594;0,5609;0,4652;0,618;1,0;0;1,0;0;1,0;0;0,9031;0,8054;0,9326;0,7464;0,9375;0,6989;0,993;0,9437;0,9201;0,8643;0,904;0,8743
2012-08-11 21:00:00;0,0062;0,1463;0,006;0,0842;0,0023;0,2046;0,25;0,0;0,25;0,0;0,25;0,0;0,9576;0,1065;0,9543;0,3216;0,7689;0,2811;0,6459;0,5375;0,5594;0,5609;0,4652;0,618;1,0;0;1,0;0;1,0;0;0,9031;0,8054;0,9326;0,7464;0,9375;0,6989;0,993;0,9437;0,9201;0,8641;0,9027;0,8741
2012-08-11 22:00:00;0,2075;0,0;0,2014;0,0;0,0777;0,0;0,2445;0,0;0,2445;0,0;0,2445;0,0;0,88;0,3018;0,8769;0,5044;0,6704;0,4604;0,7202;0,4449;0,6161;0,4939;0,4974;0,5999;1,0;0;1,0;0;1,0;0;0,9031;0,8054;0,9326;0,7464;0,9375;0,6989;0,993;0,9437;0,9201;0,8638;0,9015;0,874
2012-08-11 23:00:00;0,2075;0,0;0,2014;0,0;0,0777;0,0;0,1501;0,0;0,1501;0,0;0,1501;0,0;0,7718;0,574;0,769;0,5613;0,5136;0,5468;0,7202;0,4449;0,6161;0,4939;0,4974;0,5999;1,0;0;1,0;0;1,0;0;0,9031;0,8054;0,9326;0,7464;0,9375;0,6989;0,993;0,9437;0,9201;0,8638;0,9015;0,874
2012-08-12 00:00:00;0,2075;0,0;0,2014;0,0;0,0777;0,0;0,0832;0,0;0,0832;0,0;0,0832;0,0;0,7012;0,7515;0,6987;0,6475;0,4729;0,6439;0,535;0,7976;0,4027;0,8492;0,3998;1,0;1,0;0;1,0;0;1,0;0;0,87;0,9593;0,9089;0,8541;0,9173;0,7678;0,9884;0,9794;0,8669;0,9941;0,8431;0,9972
2012-08-12 01:00:00;0,2075;0,0;0,2014;0,0;0,0777;0,0;0,0832;0,0;0,0832;0,0;0,0832;0,0;0,6353;0,9172;0,633;0,755;0,4208;0,7568;0,535;0,7976;0,4027;0,8492;0,3998;1,0;1,0;0;1,0;0;1,0;0;0,87;0,9593;0,9089;0,8541;0,9173;0,7678;0,9884;0,9794;0,8669;0,9941;0,8431;0,9972
2012-08-12 02:00:00;0,0062;0,1463;0,006;0,0842;0,0023;0,2046;0,0832;0,0;0,0832;0,0;0,0832;0,0;0,6118;0,9763;0,6096;0,7867;0,4058;0,7916;0,4543;0,8898;0,3361;0,9071;0,2734;0,6541;1,0;0;1,0;0;1,0;0;0,87;0,9593;0,9089;0,8541;0,9173;0,7678;0,9884;0,9794;0,8669;0,9941;0,8431;0,9972
2012-08-12 03:00:00;0,0062;0,1463;0,006;0,0842;0,0023;0,2046;0,0832;0,0;0,0832;0,0;0,0832;0,0;0,6024;1,0;0,6002;0,7993;0,3997;0,8055;0,4543;0,8898;0,3361;0,9071;0,2734;0,6541;1,0;0;1,0;0;1,0;0;0,87;0,9593;0,9089;0,8541;0,9173;0,7678;0,9884;0,9794;0,8669;0,9944;0,8442;0,9973
