;hourly_mean;daily_mean;equivalent_rolling_weighted_mean
2017-03-14 18:00:00;9.186213991769547;6.9260288065843625;5.706257501714678
2017-03-14 19:00:00;8.176954732510287;6.9260288065843625;5.706257501714678
2017-03-14 20:00:00;7.558230452674898;6.9260288065843625;5.706257501714678
2017-03-14 21:00:00;7.103086419753087;6.9260288065843625;5.706257501714678
2017-03-14 22:00:00;6.703909465020576;6.9260288065843625;5.706257501714678
2017-03-14 23:00:00;6.47119341563786;6.9260288065843625;5.706257501714678
2017-03-15 00:00:00;6.272633744855966;7.792236796982167;6.86919045781893
2017-03-15 01:00:00;6.0888888888888895;7.792236796982167;6.86919045781893
2017-03-15 02:00:00;5.860493827160494;7.792236796982167;6.86919045781893
2017-03-15 03:00:00;5.667901234567901;7.792236796982167;6.86919045781893
2017-03-15 04:00:00;5.481481481481482;7.792236796982167;6.86919045781893
2017-03-15 05:00:00;5.2783950617283955;7.792236796982167;6.86919045781893
2017-03-15 06:00:00;5.165432098765432;7.792236796982167;6.86919045781893
2017-03-15 07:00:00;5.856790123456789;7.792236796982167;6.86919045781893
2017-03-15 08:00:00;7.22880658436214;7.792236796982167;6.86919045781893
2017-03-15 09:00:00;8.546913580246914;7.792236796982167;6.86919045781893
2017-03-15 10:00:00;9.63127572016461;7.792236796982167;6.86919045781893
2017-03-15 11:00:00;10.51604938271605;7.792236796982167;6.86919045781893
2017-03-15 12:00:00;11.277366255144031;7.792236796982167;6.86919045781893
2017-03-15 13:00:00;11.761728395061729;7.792236796982167;6.86919045781893
2017-03-15 14:00:00;12.043004115226337;7.792236796982167;6.86919045781893
2017-03-15 15:00:00;12.011111111111111;7.792236796982167;6.86919045781893
2017-03-15 16:00:00;11.52633744855967;7.792236796982167;6.86919045781893
2017-03-15 17:00:00;10.365843621399176;7.792236796982167;6.86919045781893
2017-03-15 18:00:00;8.508847736625516;7.792236796982167;6.86919045781893
2017-03-15 19:00:00;7.171604938271605;7.792236796982167;6.86919045781893
2017-03-15 20:00:00;6.244238683127572;7.792236796982167;6.86919045781893
2017-03-15 21:00:00;5.482716049382716;7.792236796982167;6.86919045781893
2017-03-15 22:00:00;4.845576131687244;7.792236796982167;6.86919045781893
2017-03-15 23:00:00;4.1802469135802465;7.792236796982167;6.86919045781893
2017-03-16 00:00:00;3.5713991769547326;7.662508573388203;7.433598251028807
2017-03-16 01:00:00;3.070576131687243;7.662508573388203;7.433598251028807
2017-03-16 02:00:00;2.729012345679012;7.662508573388203;7.433598251028807
2017-03-16 03:00:00;2.4220164609053496;7.662508573388203;7.433598251028807
2017-03-16 04:00:00;2.2306584362139916;7.662508573388203;7.433598251028807
2017-03-16 05:00:00;2.0090534979423866;7.662508573388203;7.433598251028807
2017-03-16 06:00:00;1.9088477366255143;7.662508573388203;7.433598251028807
2017-03-16 07:00:00;3.327777777777778;7.662508573388203;7.433598251028807
2017-03-16 08:00:00;5.861316872427984;7.662508573388203;7.433598251028807
2017-03-16 09:00:00;8.208436213991769;7.662508573388203;7.433598251028807
2017-03-16 10:00:00;10.186213991769547;7.662508573388203;7.433598251028807
2017-03-16 11:00:00;11.678806584362139;7.662508573388203;7.433598251028807
2017-03-16 12:00:00;12.821604938271605;7.662508573388203;7.433598251028807
2017-03-16 13:00:00;13.738888888888889;7.662508573388203;7.433598251028807
2017-03-16 14:00:00;14.405349794238683;7.662508573388203;7.433598251028807
2017-03-16 15:00:00;14.629835390946504;7.662508573388203;7.433598251028807
2017-03-16 16:00:00;14.37880658436214;7.662508573388203;7.433598251028807
2017-03-16 17:00:00;12.929012345679013;7.662508573388203;7.433598251028807
2017-03-16 18:00:00;10.043827160493828;7.662508573388203;7.433598251028807
2017-03-16 19:00:00;8.36872427983539;7.662508573388203;7.433598251028807
2017-03-16 20:00:00;7.285390946502058;7.662508573388203;7.433598251028807
2017-03-16 21:00:00;6.572222222222222;7.662508573388203;7.433598251028807
2017-03-16 22:00:00;5.989917695473251;7.662508573388203;7.433598251028807
2017-03-16 23:00:00;5.532510288065844;7.662508573388203;7.433598251028807
2017-03-17 00:00:00;5.235390946502057;7.879239540466393;7.753509302126201
2017-03-17 01:00:00;5.02798353909465;7.879239540466393;7.753509302126201
2017-03-17 02:00:00;4.900617283950617;7.879239540466393;7.753509302126201
2017-03-17 03:00:00;4.758641975308642;7.879239540466393;7.753509302126201
2017-03-17 04:00:00;4.725102880658436;7.879239540466393;7.753509302126201
2017-03-17 05:00:00;4.72448559670782;7.879239540466393;7.753509302126201
2017-03-17 06:00:00;4.890329218106996;7.879239540466393;7.753509302126201
2017-03-17 07:00:00;6.2629629629629635;7.879239540466393;7.753509302126201
2017-03-17 08:00:00;8.197942386831276;7.879239540466393;7.753509302126201
2017-03-17 09:00:00;9.728395061728396;7.879239540466393;7.753509302126201
2017-03-17 10:00:00;10.753909465020575;7.879239540466393;7.753509302126201
2017-03-17 11:00:00;11.287860082304526;7.879239540466393;7.753509302126201
2017-03-17 12:00:00;11.561522633744856;7.879239540466393;7.753509302126201
2017-03-17 13:00:00;11.631481481481483;7.879239540466393;7.753509302126201
2017-03-17 14:00:00;11.42201646090535;7.879239540466393;7.753509302126201
